1424,QUELQUES HEURES DE PRINTEMPS,Fiction,2011,BRIZE Stephane,ARTE FRANCE CINEMA / F COMME FILM / TS PRODUCTIONS
1425,QUELQUES JOURS DE REPIT,Fiction,2011,HAKKAR Amor,SARAH FILMS
1426,UN PLAN PARFAIT,Fiction,2011,CHAUMEIL Pascal,CHAOCORP DISTRIBUTION / LES PRODUCTIONS DU CH'TIMI / SPLENDIDO / TF1 FILMS PRODUCTION
1427,BALTRINGUE (LE),Fiction,2008,SEBAS Cyril,DE LA LUNE PRODUCTION / FIVE2ONE / LAG ALONE / STUDIOCANAL / WESH WESH PRODUCTIONS
1428,BEAUTIFUL VALLEY,Fiction,2008,FRIEDLICH Hadar,ARTE FRANCE CINEMA / LE PREMIER POISSON
1429,BRUIT DES GENS AUTOUR (LE ),Fiction,2008,DIASTEME,CIPANGO FILMS / EUROPACORP TELEVISION
1430,CODE A CHANGe (LE),Fiction,2008,THOMPSON Daniele,ALTER FILMS / G FILMS / RADIS FILMS PRODUCTIONS / STUDIOCANAL / TF1 FILMS PRODUCTION / THELMA FILMS
1431,ESPION(S),Fiction,2008,SAADA Nicolas,FRANCE 2 CINEMA / MARS FILMS / MARS FILMS / ORANGE STUDIO / THE FILM
1432,MAGMA,Fiction,2008,VINOUR Pierre,LES ENRAGES
1433,MARGA,Fiction,2008,BOEKEN Ludi,ACAJOU FILMS / RAPHAEL FILMS
1434,NES EN 68,Fiction,2008,MARTINEAU Jacques / DUCASTEL Olivier,LFP
1435,TEMPS DE LA KERMESSE EST TERMINe (LE),Fiction,2008,CHIGNAC Frederic,FLACH FILM / FRANCE 3 CINEMA
1436,THE DUCHESS,Fiction,2008,DIBB Saul,PATHE PRODUCTION
1437,BRUIT DES GLACONS (LE),Fiction,2010,BLIER Bertrand,FRANCE 2 CINEMA / HERODIADE II / MANCHESTER FILMS / PLATEAU A / THELMA FILMS / WILD BUNCH
1438,FILS DU VENT (LES),Documentaire,2010,LE JEAN Bruno,LES FILMS DU VEYRIER / PEPINO PRODUCTIONS / SUPER SONIC PRODUCTIONS
1439,LE HAVRE,Fiction,2010,KAURISMAKI Aki,ARTE FRANCE CINEMA / ORSANS PRODUCTIONS
1440,MeMOIRE DANS LA CHAIR (LA),Fiction,2010,MAILLET Dominique,ALBERT BEURIER PRODUCTIONS / KAHUNA PRODUCTIONS
1441,MEMORIES CORNER,Fiction,2010,FOUCHE Audrey,FRANCE 3 CINEMA / NOODLES PRODUCTION
1442,NOTRE PARADIS,Fiction,2010,MOREL Gael,ALFAMA FILMS PRODUCTION / CENTRE EUROPEEN CINEMATOGRAPHIQUE RHONE ALPES
1443,PLAYOFF,Fiction,2010,RIKLIS Eran,FIDELITE FILMS / FRANCE 3 CINEMA / WILD BUNCH
1444,TOUS AU LARZAC,Documentaire,2010,ROUAUD Christian,ARTE FRANCE CINEMA / ELZEVIR FILMS
1445,CAFE DU PONT (LE),Fiction,2009,POIRIER Manuel,ABS / AXEL FILMS / LE PACTE / RECIFILMS
1446,DE VRAIS MENSONGES,Fiction,2009,SALVADORI Pierre,LFP / TF1 FILMS PRODUCTION / TOVO FILMS
1447,DERNIERE SAISON (COMBALIMON),Documentaire,2009,MATHIE Raphael,LA LUNA PRODUCTIONS
1448,EDUCATION D'UNE FEE (L'),Fiction,2009,CUERDA Jose Luis,LIBRAIRIE LE PACTE
1449,HENRY,Fiction,2009,Kafka / REMY Pascal,LES FILMS EN HIVER
1450,TOSCAN,Documentaire,2009,PARTIOT-PIERI Isabelle,ARTE FRANCE CINEMA / BONNE PIOCHE CINEMA / BONNE PIOCHE PRODUCTIONS
1451,UNE EXECUTION ORDINAIRE,Fiction,2009,DUGAIN Marc,F COMME FILM / FRANCE 3 CINEMA / STUDIOCANAL
1452,BLESSURE (LA),Fiction,2006,KLOTZ Nicolas,AURORA FILMS
1453,DERNIERE LEGION (LA),Fiction,2006,LEFLER Doug,CARTHAGO FILMS
1454,J'ATTENDS QUELQU'UN,Fiction,2006,BONNELL Jerome,FRANCE 2 CINEMA / LES FILMS DES TOURNELLES / OCTAVE FILMS / ROISSY FILMS
1455,PREMIER CRI (LE),Documentaire,2006,DE MAISTRE Gilles,M6 FILMS / MAI JUIN PRODUCTIONS
1456,UNE JOURNEE,Fiction,2006,BERGER Jacob,AVVENTURA FILMS / WHY NOT PRODUCTIONS
1457,Cessez-le-feu,Fiction,2015,COURCOL Emmanuel,FRANCE 2 CINEMA / POLARIS FILM PRODUCTION & FINANCE
1458,Coeur en braille (Le),Fiction,2015,BOUJENAH Michel,AJOZ FILMS / FRANCE 2 CINEMA / GAUMONT
1459,Money,Fiction,2015,BABLUANI Gela,ELECTRICK FILMS / JERICO / LES FILMS DE LA STRADA
1460,Rosalie Blum,Fiction,2015,RAPPENEAU Julien,CHARLES GILLIBERT CG CINEMA / FRANCE 2 CINEMA / LES FILMS DE LA SUANE / SOCIETE NOUVELLE DE DISTRIBUTION / THE FILM
1461,Sainte-Rita,Docu,2015,HINANT Yves / LIBON Jean,FRANCE 3 CINEMA / LE BUREAU FILMS
1462,Tramontane,Fiction,2015,BOULGHOURJIAN Vatche,LE BUREAU FILMS
1463,Anna,Fiction,2014,TOULEMONDE VIDAL Jacques,NOODLES PRODUCTION
1464,Antiquaire (L'),Fiction,2014,MARGOLIN Francois,MARGO CINEMA
1465,Debutants (Les),Fiction,2014,CUPELLINI Claudio,2 4 7 FILMS
1466,Enfants rouges (Les),Fiction,2014,AMIGORENA Santiago,LES FILMS DU RAT
1467,Venus ouverte,Fiction,2014,RAMOS Philippe,ALFAMA FILMS PRODUCTION / CENTRE EUROPEEN CINEMATOGRAPHIQUE RHONE ALPES
1468,BESA,Fiction,2008,KARANOVIC Srdjan,ASAP FILMS
1469,BOITE DE PANDORE (LA),Fiction,2008,USTAOGLU Yesim,LES PETITES LUMIERES / SILKROAD PRODUCTION
1470,ENFANCE DU MAL (L'),Fiction,2008,COUSSEMACQ Olivier,LOCAL FILMS
1471,FROM PARIS WITH LOVE,Fiction,2008,MOREL Pierre,EUROPACORP / GRIVE PRODUCTIONS / M6 FILMS
1472,JE NE DIS PAS NON,Fiction,2008,LOLITCH Iliana,ADR PRODUCTIONS
1473,JOUEUSE,Fiction,2008,BOTTARO Caroline,FRANCE 2 CINEMA / MON VOISIN PRODUCTIONS / STUDIOCANAL
1474,QU'UN SEUL TIENNE ET LES AUTRES SUIVRONT?,Fiction,2008,FEHNER Lea,REZO PRODUCTIONS
1475,RIEN A PERDRE,Documentaire,2008,MEUNIER Jean-Henri,K PRODUCTION
1476,TRICHEUSE,Fiction,2008,DAVY Jean-Francois,PRODUCTIONS CLEF EN MAIN / VERTIGO PRODUCTIONS
1477,VILLA AMALIA,Fiction,2008,JACQUOT Benoit,EUROPACORP / FRANCE 2 CINEMA / RECTANGLE PRODUCTIONS
1478,A COUP SÛR,Fiction,2012,DE VIGAN Delphine,EPITHETE FILMS
1479,FRAISES DES BOIS (LES),Fiction,2012,CHOISY Dominique,31 JUIN FILMS
1480,GRANDES ONDES (LES),Fiction,2012,BAIER Lionel,LFP
1481,LA GRANDE BELLEZZA,Fiction,2012,SORRENTINO Paolo,BABE FILMS / FRANCE 2 CINEMA / PATHE PRODUCTION
1482,NE QUELQUE PART,Fiction,2012,HAMIDI Mohamed,FRANCE 3 CINEMA / KISSFILMS / MARS FILMS / SPLENDIDO
1483,PIONNIER,Fiction,2012,SKJOLDBJAERG Erik,LES FILMS D'ANTOINE
1484,PUPPY LOVE,Fiction,2012,LEHERICEY Delphine,LIAISON CINEMATOGRAPHIQUE
1485,UNE HISTOIRE D'AMOUR,Fiction,2012,FILLIERES Helene,ALBERTINE PRODUCTIONS / ARTE FRANCE CINEMA
1486,AMOUR,Fiction,2011,HANEKE Michael,FRANCE 3 CINEMA / LES FILMS DU LOSANGE
1487,CLINIQUE DE L'AMOUR (LA),Fiction,2011,DE PENGUERN Arthus,24 25 FILMS / DRIMAGE / LOUSSINE IN THE SKY WITH ARTUS
1488,GRAND SOIR (LE),Fiction,2011,DELEPINE Benoit / KERVERN Gustave,ARTE FRANCE CINEMA / GMT PRODUCTIONS / NO MONEY PRODUCTIONS
1489,JE M'APPELLE BERNADETTE,Fiction,2011,SAGOLS Jean,ARBOS FILMS / MASSANE PRODUCTION / VAB
1490,LIGNES DE WELLINGTON (LES),Fiction,2011,SARMIENTO Valeria,ALFAMA FILMS PRODUCTION / FRANCE 3 CINEMA
1491,MAX,Fiction,2011,MURAT Stephanie,ARDIMAGES / BETHSABEE MUCHO / M6 FILMS / MOVIE PICTURES
1492,R.I.F.,Fiction,2011,MANCUSO Franck,BABE FILMS / EPHEME PRODUCTIONS / FRANCE 2 CINEMA / STUDIOCANAL
1493,A TRAVERS LA FORET,Fiction,2005,CIVEYRAC Jean-Paul,LFP
1494,ASTeRIX ET LES VIKINGS,Animation,2005,FJELDMARK Stephan / MOLLER Jesper,2D/3D ANIMATIONS / M6 STUDIO / MANDARIN / SOCIETE NOUVELLE DE CINEMATOGRAPHIE
1495,FARO LA REINE DES EAUX,Fiction,2005,TRAORE Salif,PAV COMMUNICATION
1496,GRAND APPARTEMENT (LE),Fiction,2005,THOMAS Pascal,AH VICTORIA FILMS / FRANCE 2 CINEMA / LES FILMS FRANCAIS / STUDIOCANAL
1497,NAPOLEON (ET MOI),Fiction,2005,VIRZI Paolo,BABE FILMS
1498,SILENT HILL,Fiction,2005,GANS Christophe,DAVIS PRODUCTION SH
1499,TRANSE,Fiction,2005,VILLAVERDE Teresa,GEMINI FILMS
1500,ZIDANE; UN PORTRAIT DU XXIeME SIeCLE,Documentaire,2005,PARRENO Philippe,ANNA LENA / ARTE FRANCE CINEMA / LOVE STREAMS AGNES B. PRODUCTIONS
1501,2 automnes 3 hivers,Fiction,2013,BETBEDER Sebastien,ENVIE DE TEMPETE PRODUCTION
1502,Atlit,Fiction,2013,AMITAY Shirel,EN COMPAGNIE DES LAMAS / FRANCE 2 CINEMA
1503,Au fil d'Ariane,Fiction,2013,GUEDIGUIAN Robert,AGAT FILMS ET CIE / CHAOCORP
1504,Goal of the Dead premiere mi-temps,Fiction,2013,ROCHER Benjamin,CAPTURE THE FLAG FILMS
1505,Queen and country,Fiction,2013,BOORMAN John,LE PACTE
1506,Sils Maria,Fiction,2013,ASSAYAS Olivier,CHARLES GILLIBERT CG CINEMA / ORANGE STUDIO / VORTEX SUTRA
1507,Une rencontre,Fiction,2013,AZUELOS Lisa,BETHSABEE MUCHO / CHAOCORP DEVELOPPEMENT / MOVIE PICTURES / PATHE PRODUCTION / TF1 FILMS PRODUCTION
1508,ABSENCE (L'),Fiction,2009,DE GASPERIS Cyril,LES FILMS SAUVAGES / SARAGHINA FILMS
1509,COPIE CONFORME,Fiction,2009,KIAROSTAMI Abbas,FRANCE 3 CINEMA / MK2
1510,DANS TES BRAS,Fiction,2009,GILLET Hubert,CENTRE EUROPEEN CINEMATOGRAPHIQUE RHONE ALPES / SOMBRERO FILMS
1511,JOUR VIENDRA (LE) (ES KOMMT DER TAG),Fiction,2009,SCHNEIDER Susanne,UNLIMITED
1512,MALETTE ROUGE (LA),Fiction,2009,MAZAURIC Bernard,KE DU BONHEUR PRODUCTIONS
1513,OPERATION 118 318 SEVICES CLIENTS,Fiction,2009,BAILLARGEON Julien,118 PRODUCTIONS
1514,SEVERN LA VOIX DE NOS ENFANTS,Documentaire,2009,JAUD Jean-Paul,J+B SEQUENCES
1515,AMERICANO,Fiction,2010,DEMY Mathieu,ARTE FRANCE CINEMA / CINE TAMARIS / LES FILMS DE L'AUTRE
1516,APPRENTI PeRE NOEL (L'),Animation,2010,VINCIGUERRA Luc,GAUMONT ANIMATION
1517,CONG BINH ; LA LONGUE NUIT INDOCHINOISE,Documentaire,2010,LE Lam,ADR PRODUCTIONS
1518,EN VILLE,Fiction,2010,MREJEN Valerie,AURORA FILMS
1519,PASSION DE MICHELANGELO (LA),Fiction,2010,LARRAIN Esteban,ARTE FRANCE CINEMA / TCHIN TCHIN PRODUCTION
1520,PLANQUE (LA),Fiction,2010,ISKER Akim,D8 FILMS / EUROPACORP / LES FILMS ALAKIS
1521,UNE PURE AFFAIRE,Fiction,2010,COFFRE Alexandre,CHAOCORP / PROFIDEV / YUME
1522,BLACK,Fiction,2007,LAFFARGUE Pierre,CHIC FILMS SAS
1523,DANSE; LE BALLET DE L'OPERA DE PARIS (LA),Documentaire,2007,WISEMAN Frederick,IDEALE AUDIENCE
1524,DENTS DE LA NUIT (LES),Fiction,2007,CAFIERO Stephen / LOBELLE Vincent,LAMBART PRODUCTIONS / ORANGE STUDIO / SOCIETE NOUVELLE DE DISTRIBUTION
1525,PIANO SOLO,Fiction,2007,MILANI Ricardo,HUGO FILMS HUGO MUSIC LA GUEVILLE VIDEO LGV LA GUEVILLEVIDEO DIS / SOCIETE NOUVELLE DE CINEMATOGRAPHIE
1526,PLAISIR DE CHANTER (LE),Fiction,2007,DURAN COHEN Ilan,FUGITIVE / MILLE ET UNE PRODUCTIONS
1527,Z 32,Documentaire,2007,MOGRABI Avi,LES FILMS D'ICI
1528,EQUILIBRE DE LA TERREUR (L'),Fiction,2004,LEFRANC Jean-Martial,FINANCIERE DE LOISIRS / LES ARMATEURS / LES AVENTURIERS DE L'IMAGE
1529,MON PETIT DOIGT M'A DIT,Fiction,2004,THOMAS Pascal,AH VICTORIA FILMS / CENTRE EUROPEEN CINEMATOGRAPHIQUE RHONE ALPES / FRANCE 2 CINEMA
1530,SOLITUDE DU VER A SOIE (LA),Fiction,2004,BORGINI Ali,RDV PRODUCTION
1531,TEMPS QUI CHANGENT (LES),Fiction,2004,TECHINE Andre,FRANCE 2 CINEMA / GEMINI FILMS
1532,UN RESTE; L'AUTRE PART (L'),Fiction,2004,BERRI Claude,LA PETITE REINE / PATHE PRODUCTION / TF1 FILMS PRODUCTION
1533,CASABLANCA DRIVER,Fiction,2003,BARTHELEMY Maurice,CE QUI ME MEUT - MOTION PICTURES / FRANCE 2 CINEMA / GIMAGES FILMS (TIERS FERME) / MOVE MOVIE / STUDIOCANAL
1534,CAUCHEMAR DE DARWIN (LE),Documentaire,2003,SAUPER Hubert,MILLE ET UNE PRODUCTIONS
1535,INCAUTOS,Fiction,2003,BARDEM Miguel,M6 FILMS / MANDARIN (TIERS FERME) / MANDARIN FILMS (TIERS FERME)
1536,SAN ANTONIO,Fiction,2003,AUBURTIN Frederic,LA PETITE REINE / NAPOLEON PREMIERE (TIERS FERME) / PATHE PRODUCTION / TF1 FILMS PRODUCTION TELEVISION FRANCAISE 1 FILMS PRODUCTION
1537,Adieu a la nuit (L'),Fiction,2018,TECHINE Andre,CURIOSA FILMS
1538,Beaux-parents,Fiction,2018,CABELLO REYES Hector,KABO FILMS
1539,Demain je traverse,Fiction,2018,FARSI Sepideh,CINe SUD PROMOTION
1540,Femme-enfant,Fiction,2018,HAMZAWI Amro,ECCE FILMS
1541,Liberte,Fiction,2018,SERRA Albert,IDeALE AUDIENCE
1542,Nos batailles,Fiction,2018,SENEZ Guillaume,LFP - LES PRODUCTIONS PELLeAS
1543,Perdrix,Fiction,2018,LE DUC Erwan,DOMINO FILMS
1544,Poivre et sel,Fiction,2018,BRACQ Fabrice,LES FILMS MANUEL MUNZ ET SND
1545,Revanche des crevettes pailletees (La),Fiction,2018,GOVARE Maxime / LE GALLO Cedric,LES IMPRODUCTIBLES ET KALY PRODUCTIONS
1546,Territoria,Fiction,2018,MARTIROSYAN Nora,SISTER PRODUCTIONS
1547,Apparition (L'),Fiction,2017,GIANNOLI Xavier,CURIOSA FILMS
1548,Becassine,Fiction,2017,PODALYDES Bruno,WHY NOT PRODUCTIONS
1549,Deux fils,Fiction,2017,MOATI Felix,NORD-OUEST FILMS
1550,Girls with balls,Fiction,2017,AFONSO Olivier,NOODLES PRODUCTION ET C QUATRE PRODUCTIONS
1551,Ma Reum,Fiction,2017,QUIRING Frederic,LES FILMS DU 24
1552,Mes freres,Fiction,2017,GUERRY Bertrand,MITIKI
1553,Ou es-tu Joao Gilberto ?,Docu,2017,GACHOT Georges,IDeALE AUDIENCE
1554,Plaire; baiser et courir vite,Fiction,2017,HONORE Christophe,LFP - LES FILMS PELLeAS
1555,Poulain (Le),Fiction,2017,SAPIN Mathieu,ORSANS PRODUCTIONS/BAC FILMS PRODUCTION
1556,Sibel,Fiction,2017,GIOVANETTI Guillaume / ZENCIRCI Cagla,LES FILMS DU TAMBOUR
1557,Tuche 3 (Les),Fiction,2017,BAROUX Olivier,ESKWAD ET PATHe FILMS
1558,Carbone,Fiction,2016,MARCHAL Olivier,LES FILMS MANUEL MUNZ
1559,Dieudamne,Fiction,2016,KRAMSKI Kris,SERCA SOCIETE D'ETUDES ET DE REALISATION CHIMIQUE ET ARTISTIQUE
1560,H4-93,Fiction,2016,AYACHE-VIDAL Olivier,L'ATELIER DE PRODUCTION
1561,Il a deja tes yeux,Fiction,2016,JEAN BAPTISTE Lucien,NOLITA CINEMA
1562,Land,Fiction,2016,JALALI Babak,THE CUP OF TEA
1563,Moon hotel Kaboul,Fiction,2016,DAMIAN Anca,CINEMA DEFACTO
1564,The House that Jack built,Fiction,2016,VON TRIER Lars,SLOT MACHINE
1565,16 DE BASSE-POINTE (LES),Documentaire,2006,MAUDUECH Camille,LES FILMS DU DORLIS / MP PRODUCTIONS
1566,ALLEZ YALLAH !,Documentaire,2006,THORN Jean-Pierre,CARGO FILMS
1567,ANNA M,Fiction,2006,SPINOSA Michel,CENTRE EUROPEEN CINEMATOGRAPHIQUE RHONE ALPES / EX NIHILO
1568,CHARLY,Fiction,2006,LE BESCO Isild,ARTE FRANCE CINEMA / SANGSHO
1569,DANS LA VIE,Fiction,2006,FAUCON Philippe,ABS / ARTE FRANCE CINEMA / ISTIQLAL FILMS
1570,DARLING,Fiction,2006,CARRIERE Christine,GAUMONT / RECTANGLE PRODUCTIONS
1571,DeLICE PALOMA,Fiction,2006,MOKNECHE Nadir,ARTE FRANCE CINEMA / SUNDAY MORNING PRODUCTIONS
1572,JE ME FAIS RARE,Fiction,2006,DESARTHE Dante,LES FILMS DU BOIS SACRE / NATAN PRODUCTIONS
1573,MA PLACE AU SOLEIL,Fiction,2006,DE MONTALIER Eric,CE QUI ME MEUT - MOTION PICTURES / FRANCE 2 CINEMA / MOVE MOVIE / STUDIOCANAL
1574,MA VIE N'EST PAS UNE COMEDIE ROMANTIQUE,Fiction,2006,GIBAJA Marc,AGAT FILMS ET CIE / FRANCE 3 CINEMA / STUDIOCANAL
1575,SI LE VENT SOULEVE LES SABLES,Fiction,2006,HANSEL Marion,ASAP FILMS
1576,TERESA DE AVILA,Fiction,2006,LORIGA Ray,ARTEDIS
1577,TRANSYLVANIA,Fiction,2006,GATLIF Tony,ORSANS PRODUCTIONS / PRINCES FILMS
1578,VOYAGE DU BALLON ROUGE (LE),Fiction,2006,HSIAO HSIEN Hou,ARTE FRANCE CINEMA / LES FILMS DU LENDEMAIN / MARGO FILMS
1579,WHATEVER LOLA WANTS,Fiction,2006,AYOUCH Nabil,LES FILMS DU NOUVEAU MONDE / PATHE PRODUCTION
1580,(une) enfance,Fiction,2014,CLAUDEL Philippe,FRANCE 3 CINEMA / LES FILMS DU LOSANGE
1581,Antocha,Fiction,2014,FERET Rene,FILMS ALYNE
1582,Bang gang,Fiction,2014,HUSSON Eva,BORSALINO PRODUCTIONS / MANEKI FILMS
1583,Challat de Tunis (Le),Docu,2014,BEN HANIA Kaouther,SISTER PRODUCTIONS
1584,Gens du monde (Les),Docu,2014,JEULAND Yves,FOLAMOUR PRODUCTIONS
1585,Lendemain (Le),Fiction,2014,VON HORN Magnus,CINEMA DEFACTO
1586,Maraviglioso Boccaccio,Fiction,2014,TAVIANI Paolo / TAVIANI Vittorio,BARBARY FILMS
1587,Pourquoi m'as-tu abandonne ?,Fiction,2014,MORAG Hadar,EZ FILMS
1588,Route des Samouni (La),Docu,2014,SAVONA Stefano,ALTER EGO PRODUCTION / PICOFILMS
1589,Sangre de mi sangre,Docu,2014,REICHENBACH Jeremie,IMAGE SON KINESCOPE ET REALISATIONS AUDIOVISUELLES / QUILOMBO FILMS
1590,Tete baissee,Fiction,2014,KALEV Kamen,LE PACTE
1591,Valentin Valentin,Fiction,2014,THOMAS Pascal,FRANCE 2 CINEMA / LES FILMS FRANCAIS / SBS FILMS / SBS PRODUCTIONS
1592,Zouzou,Fiction,2014,LENOIR Blandine,LOCAL FILMS
1593,Ami (L'),Fiction,2015,FELY Renaud / LOUVET Arnaud,AETERNAM FILMS / CENTRE EUROPEEN CINEMATOGRAPHIQUE RHONE ALPES
1594,Amoureux solitaires,Fiction,2015,VERHEYDE Sylvie,LES FILMS DU VEYRIER
1595,Cendres,Docu,2015,GUIRO Idrissa / PAVY Melanie,SIMBAD FILMS
1596,Fille inconnue (la),Fiction,2015,DARDENNE Jean-Pierre / DARDENNE Luc,ARCHIPEL 35 / FRANCE 2 CINEMA
1597,Manuel de liberation,Docu,2015,KUSNETSOV Alexander,PETIT A PETIT PRODUCTION
1598,Mercenaire,Fiction,2015,WOLFF Sarah,3B / TIMSHEL PRODUCTIONS
1599,Pimpette,Fiction,2015,DIASTEME,FRANCE 3 CINEMA / KARE PRODUCTIONS / PIERRE JAVAUX PRODUCTIONS
1600,Rosenn,Fiction,2015,LE MOINE Yvan,ARTISAN FILMS
1601,Tresor (le),Fiction,2015,PORUMBOIU Corneliu,ARTE FRANCE CINEMA / LES FILMS DU WORSO / ROUGE INTERNATIONAL
1602,Un village de Calabre,Docu,2015,CATELLA Catherine / AIELLO Shu,MARMITAFILMS / TITA PRODUCTIONS
1603,Walden,Fiction,2015,HORACKOVA Bojena,SEDNA FILMS
1604,Adorables,Fiction,2018,CICUREL Solange,OTHER ANGLE PICTURES
1605,Chambord; le cycle eternel,Docu,2018,CHARBONNIER Laurent,MC4
1606,Esprit de famille (L'),Fiction,2018,BESNARD Eric,CINe NOMINe ET SAME PLAYER
1607,Jusqu'ici tout va bien,Fiction,2018,HAMIDI Mohamed,ADNP ET KISSFILMS
1608,Les petits flocons (ex Syndrome du moniteur de ski (Le)),Fiction,2018,DE MEAUX Josephine,DOMINO FILMS
1609,On l'appelait Roda,Docu,2018,SILVERA Charlotte,LIBERTe FILMS
1610,Regarde-moi,Fiction,2018,BELKADHI Nejib,MILLE ET UNE PRODUCTIONS
1611,Strahinja,Fiction,2018,ARSENIJEVIC Stefan,SURPRISE ALLEY
1612,Sur le plancher des vaches,Fiction,2018,TEMPO Fabrice,SCOTTO PRODUCTIONS
1613,Un vrai bonhomme,Fiction,2018,PARENT Benjamin,DELANTE PRODUCTIONS
1614,Voeux (Les),Fiction,2018,SUCO Sarah,MON VOISIN PRODUCTIONS ET EPITHeTE FILMS
1615,Weldi,Fiction,2018,BEN ATTIA Mohamed,TANIT FILMS
1616,Celles (et ceux) qu'on n'a pas eu(es); numero 2,Fiction,2017,THOMAS Pascal,PM SA
1617,Deuxieme etoile (La),Fiction,2017,JEAN BAPTISTE Lucien,VENDREDI FILMS ET MARS FILMS
1618,Doudou (Le),Fiction,2017,MECHELEN Philippe / HERVE Julien,ESKWAD ET PATHe PRODUCTION
1619,Ecole buissonniere (L'),Fiction,2017,VANIER Nicolas,RADAR FILMS
1620,Estivants (Les),Fiction,2017,BRUNI TEDESCHI Valeria,AD VITAM PRODUCTION ET EX NIHILO
1621,Gun city,Fiction,2017,DE LA TORRE Daniel,FD PRODUCTION ET NOODLES PRODUCTION
1622,High life,Fiction,2017,DENIS Claire,ALCATRAZ FILMS
1623,Hirondelles de Kaboul (Les),Anim,2017,BREITMAN Zabou / GOBBE Elea,LES ARMATEURS
1624,Madagascar 1947; passe sous silence,Docu,2017,PAES Marie-Clemence,LATeRIT PRODUCTIONS
1625,Mauvaises herbes,Fiction,2017,TABIB-GHAFARI Kheiron Manoocher,PAIVA FILMS
1626,Music from the films of Abel Ferrera,Docu,2017,FERRARA Abel,BATHYSPHeRE PRODUCTIONS
1627,Ordre des medecins (L'),Fiction,2017,ROUX David,ELIANEANTOINETTE ET REBOOT FILMS
1628,Sans adieu,Docu,2017,AGOU Christophe,LES ENRAGeS
1629,Tel Aviv on fire,Fiction,2017,ZOABI Sameh,TS PRODUCTIONS
1630,A la rencontre de mon pere,Docu,2016,DIAGO Alassane,LES FILMS HATARI
1631,A la sueur de ton front,Docu,2016,GRAS Emmanuel,BATHYSPHERE PRODUCTIONS
1632,Bonne Pomme,Fiction,2016,QUENTIN Florence,THELMA FILMS
1633,Croc Blanc,Anim,2016,ESPIGARES Alexandre,SUPERPROD
1634,Dans les pas de Trisha Brown,Docu,2016,REBOIS Marie-Helene,KALEO FILMS
1635,Dilili a Paris,Anim,2016,OCELOT Michel,NORD-OUEST FILMS
1636,Embrasse moi,Fiction,2016,VIAL Cyprien / MICHEL Oceane,NOLITA CINEMA
1637,Tous les reves du monde,Fiction,2016,FERREIRA BARBOSA Laurence,ALFAMA FILMS PRODUCTION
1638,Vaurien,Fiction,2016,SENOUSSI Mehdi,K2 PRODUCTIONS
1639,ALLEZ; RACONTE !,Animation,2008,ROGER Jean-Christophe,LES ARMATEURS / STUDIOCANAL
1640,AMER,Fiction,2008,CATTET Helene / FORZANI Bruno,TOBINA FILM
1641,BENA,Fiction,2008,KLAINER Niv,EZ FILMS
1642,COLUCHE; L'HISTOIRE D'UN MEC,Fiction,2008,DE CAUNES Antoine,EUROPACORP TELEVISION / FRANCE 2 CINEMA / ORANGE STUDIO
1643,CYPRIEN,Fiction,2008,CHARHON David,ORANGE STUDIO / SERENITY FILMS COMPANY / TF1 FILMS PRODUCTION
1644,DIAMANT 13,Fiction,2008,BEAT Gilles,LIAISON CINEMATOGRAPHIQUE / MK2
1645,FIL (LE),Fiction,2008,BEN ATTIA Medhi,MILLE ET UNE PRODUCTIONS
1646,IGOR,Animation,2008,LEONDIS Anthony,EXODUS PRODUCTIONS
1647,INFILTRe (L'),Fiction,2008,OTHENIN-GIRARD Dominique,LUXOR FILMS
1648,LARGO WINCH,Fiction,2008,SALLE Jerome,PAN-EUROPEENNE / TF1 FILMS PRODUCTION / WILD BUNCH
1649,LASCARS (LES),Animation,2008,PEREIRA-LAZARO Albert / KLOTZ Emmanuel,FRANCE 2 CINEMA / MILLIMAGES / ORANGE STUDIO
1650,LIBERTe,Fiction,2008,GATLIF Tony,CENTRE EUROPEEN CINEMATOGRAPHIQUE RHONE ALPES / FRANCE 3 CINEMA / PRINCES PRODUCTION
1651,LIGNE BLANCHE (LA),Fiction,2008,TORRES Olivier,4 A 4 PRODUCTIONS
1652,LOOKING FOR ERIC,Fiction,2008,LOACH Ken,FRANCE 2 CINEMA / WHY NOT PRODUCTIONS
1653,MAGIQUE,Fiction,2008,MUYL Philippe,PAN-EUROPEENNE
1654,MANIQUERVILLE; LE TEMPS RETROUVe,Documentaire,2008,CRETON Pierre,CAPRICCI FILMS
1655,NO PASARAN IL eTAIT UNE FOIS DANS LE SUD-OUEST,Fiction,2008,CAUSSE Emmanuel / MARTIN Eric,FRANCE 2 CINEMA / PIERRE JAVAUX PRODUCTIONS
1656,SICILIENNE (LA),Fiction,2008,AMENTA Marco,CITE FILMS / MALEC PRODUCTION / ORANGE STUDIO / ROISSY FILMS
1657,SOEUR SOURIRE,Fiction,2008,CONINX Stinj,PARADIS FILMS
1658,TEMPS D'UN REGARD (LE),Fiction,2008,FLAMMER Ilan,CABIRIA FILMS / EVA PRODUCTION TM
1659,VOYAGE AUX PYRENEES (LE),Fiction,2008,LARRIEU Jean-Marie / LARRIEU Arnaud,SOUDAINE COMPAGNIE
