SOIT JE MEURS SOIT JE VAIS MIEUX,Fiction,2007,FERREIRA BARBOSA Laurence,ALFAMA FILMS PRODUCTION
SPLICE,Fiction,2007,NATALI Vincenzo,GAUMONT
I paisani,Docu,2015,MASSART Guillaume,TRIPTYQUE FILMS
Juste la fin du monde,Fiction,2015,DOLAN Xavier,MK PRODUCTIONS
Toro,Fiction,2015,MAILLO Kike,RAN ENTERTAINMENT
ENTENTE CORDIALE - FRIENDLY AGREEMENT,Documentaire,2010,SAUPER Hubert,ADELANTE FILMS
MARIMBAS DEL INFIERNO,Fiction,2010,HERNANDEZ CORDON Julio,LES FILMS DU REQUIN
Au bord du monde,Docu,2013,DREXEL Claus,DAISY DAY FILMS
Comment les chevres de ma mere sont devenues europeennes,Docu,2013,AUDIER Sophie,MILLE ET UNE PRODUCTIONS
Opium,Fiction,2013,DOMBASLE Arielle,MARGO CINEMA
Sarajeviens,Docu,2013,FRITSCH Damien,IMAGE SON KINESCOPE ET REALISATIONS AUDIOVISUELLES
The Giacomo Variations,Fiction,2013,STURMINGER Michael,ALFAMA FILMS PRODUCTION
Un intervalle de 9 minutes,Fiction,2013,PORUMBOIU Corneliu,LES FILMS DU WORSO
DEUX DE LA VAGUE,Documentaire,2010,LAURENT Emmanuel,FILMS A TROIS
DUBAI FLAMINGO,Fiction,2010,KREUTER Delphine,ALFAMA FILMS PRODUCTION
YO SOR ALICE,Fiction,2003,MARQUARDT Alberto,POINT DU JOUR
JC COMME JESUS CHRIST,Fiction,2012,ZACCAI Jonathan,VICIOUS
A CoTe,Documentaire,2006,MERCURIO Stephane,IMAGE SON KINESCOPE ET REALISATIONS AUDIOVISUELLES
HABANA BLUES,Fiction,2006,ZAMBRANO Benito,ORSANS PRODUCTIONS
CLOWN,Fiction,2007,PONTECORVO Marco,YALLA FILMS
COMME TOUT LE MONDE,Fiction,2005,RENDERS Pierre-Paul,REZO PRODUCTIONS
MON FReRE SE MARIE,Fiction,2005,BRON Jean-Stephane,LFP
NOCTURNES,Fiction,2005,COLOMER Henry,ARCHIPEL 35
REVOLVER,Fiction,2005,RITCHIE Guy,EUROPACORP
A love you,Fiction,2013,LEFEVRE Paul,ALY PRODUCTIONS
CIRKUS COLUMBIA,Fiction,2009,TANOVIC Danis,ASAP FILMS
AU SUIVANT!,Fiction,2004,BIRAS Jeanne,EUROPACORP
AU DIABLE STALINE VIVE LES MARIES !,Fiction,2008,MALAELE Horatiu,AGAT FILMS ET CIE
C'EST DUR D'ETRE AIME PAR DES CONS,Documentaire,2008,LECONTE Daniel,FILM EN STOCK
GENERATION ELECTRO,Documentaire,2008,CHEVALIER Christophe,ACACIA FILMS PRODUCTIONS
VENTS DE SABLE FEMMES DE ROC,Documentaire,2008,BORGERS Nathalie,LIAISON CINEMATOGRAPHIQUE
Amours et metamorphoses,Docu,2014,YARIV Yanira,ACIS PRODUCTIONS
Ares,Fiction,2014,BENES Jean-Patrick,ALBERTINE PRODUCTIONS
De notre situation economique,Fiction,2014,KEIDAN Elad,EZ FILMS
Evita,Fiction,2015,AGUERO Pablo,JBA PRODUCTION
Happy time will come soon,Fiction,2015,COMODIN Alessandro,SHELLAC SUD
In art we trust,Docu,2015,ROSSEL Benoit,ZADIG FILMS
Pere fils therapie !,Fiction,2015,GAUDREAULT Emile,INCOGNITA FILMS
Un jeune poete,Fiction,2015,MANIVEL Damien,FILM2FEEL PRODUCTION
GOLTZIUS,Fiction,2011,GREENAWAY Peter,CDP
REUSSIR SA VIE,Fiction,2011,FORGEARD Benoit,ECCE FILMS
Alexandre,Fiction,2018,OZON Francois,MANDARIN PRODUCTION
Chanson douce,Fiction,2018,BORLETEAU Lucie,PAN EUROPeENNE ET WHY NOT PRODUCTIONS
Impulso,Docu,2018,BELMONTE Emilio,LES PRODUCTIONS CINeMATOGRAPHIQUES DE LA BUTTE MONTMARTRE
Joyeux anniversaire,Fiction,2018,KAHN Cedric,LES FILMS DU WORSO
My Zoe,Fiction,2018,DELPY Julie,ELECTRICK FILMS ET TEMPeTE SOUS UN CRaNE PRODUCTION
Revenir,Fiction,2018,PALUD Jessica,FIN AOÛT PRODUCTIONS
Venise n'est pas en Italie,Fiction,2018,CALBERAC Ivan,ASIFILMS
Amant double,Fiction,2017,OZON Francois,MANDARIN PRODUCTION
Demain des l'aube,Fiction,2017,ACHOUR Lofti,TANIT FILMS
Dernier vide grenier de Clare Darling,Fiction,2017,BERTUCCELLI Julie,LES FILMS DU POISSON ET LE PREMIER POISSON
Hannah,Fiction,2017,PALLAORO Andrea,GOOD FORTUNE FILMS ET TO BE CONTINUED
Her job,Fiction,2017,CHARALABOPOULOS Nikos,SISTER PRODUCTIONS
Il se passe quelque chose,Fiction,2017,ALIX Anne,SHELLAC SUD
Knock,Fiction,2017,LEVY Lorraine,CURIOSA FILMS ET MOANA FILMS
L'ordine delle cose,Fiction,2017,SEGRE Andrea,MACT PRODUCTIONS
Lumiere !,Docu,2017,FREMEAUX Thierry,SORTIES D'USINE PRODUCTIONS
Muse,Fiction,2017,BALAGUERO Jaume,THE JOKERS FILMS
Place publique,Fiction,2017,JAOUI Agnes,SBS FILMS
Santa et Cie,Fiction,2017,CHABAT Alain,LeGENDAIRE ET GAUMONT
Si j'etais un homme,Fiction,2017,DANA Audrey,CURIOSA FILMS ET MOANA FILMS
Transit,Fiction,2017,PETZOLD Christian,NeON PRODUCTIONS
Un merveilleux couple,Fiction,2017,TADDICKEN Sven,ARSAM INTERNATIONAL
Voyez comme on danse,Fiction,2017,BLANC Michel,LES FILMS DU 24
Demain tout commence,Fiction,2016,GELIN Hugo,VENDOME PRODUCTION
Deux Remi deux,Fiction,2016,LEON Pierre,FERRIS & BROCKMAN
Marie Francine,Fiction,2016,LEMERCIER Valerie,RECTANGLE PRODUCTIONS
Mon poussin,Fiction,2016,FORESTIER Frederic,LES FILMS DU 24
Nos patriotes,Fiction,2016,LE BOMIN Gabriel,VERTIGO PRODUCTIONS
Pauline s'arrache,Docu,2016,BRISAVOINE Emilie,BATHYSPHERE PRODUCTIONS
Colo,Fiction,2016,VILLAVERDE Teresa,SEDNA FILMS
The Third Wave,Fiction,2016,FREYNE David,BAC FILMS PRODUCTION
Dans la gueule du requin,Fiction,2018,HAMON Emmanuel,EPITHeTE FILMS
Desrances,Fiction,2018,TRAORE Apolline,ARAUCANIA FILMS
Deux,Fiction,2018,MENEGHETTI Filippo,PAPRIKA FILMS
Jump,Fiction,2018,TVERDOVSKIY Ivan I.,ARIZONA PRODUCTIONS
Lola vers la mer,Fiction,2018,MICHELI Laurent,10 : 15 PRODUCTIONS
Monsieur Deligny,Docu,2018,COPANS Richard,LES FILMS HATARI ET LES FILMS D'ICI
Pari,Fiction,2018,ETEMADI Siamak,LE BUREAU FILMS
Ulysse et Mona,Fiction,2018,BETBEDER Sebastien,ENVIE DE TEMPeTE PRODUCTIONS
Alice T,Fiction,2017,MUNTEAN Radu,LES FILMS DE L'APReS-MIDI
Fleuve noir,Fiction,2017,ZONCA Eric,CURIOSA FILMS
Pauvre Georges,Fiction,2017,DEVERS Claire,MON VOISIN PRODUCTIONS
Premiere lecon,Fiction,2017,NOBRE Susana,CINeMA DEFACTO
Scandinavian silence,Fiction,2017,HELDE Martti,ARP
Coexister,Fiction,2016,EBOUE Fabrice,EUROPACORP
Indivision,Fiction,2016,KILANI Leila,I2MIND
Iris,Fiction,2016,LESPERT Jalil,WY PRODUCTIONS
Mes tresors,Fiction,2016,BOURDIAUX Pascal,RADAR FILMS
Tamara,Fiction,2016,CASTAGNETTI Alexandre,GAZELLE ET CIE
Un homme d'Etat,Fiction,2016,COURREGE Pierre,PLAN 2
Paula,Fiction,2016,SCHWOCHOW Christian,ALCATRAZ FILMS
Un conte indien,Fiction,2016,CABELLO REYES Hector,VINGT DEUX HEURES VINGT DEUX
Warrior's gate,Fiction,2016,HOENE Matthias,EUROPACORP
CONCORDIA,Fiction,2005,DELL'ISOLA Patrick,ACTES ET OCTOBRE PRODUCTION
AALTRA,Fiction,2004,DELEPINE Benoit,OF2B PRODUCTIONS
CACHE CACHE,Fiction,2004,CAUMON Yves,SUNDAY MORNING PRODUCTIONS
POUR UN SEUL DE MES DEUX YEUX,Documentaire,2004,MOGRABI Avi,LES FILMS D'ICI
CHANSONS D'AMOUR,Fiction,2007,HONORE Christophe,ALFAMA FILMS PRODUCTION
LA VIDA LOCA,Documentaire,2007,POVEDA Christian,LA FEMME ENDORMIE
AMNISTIE,Fiction,2010,ALIMANI Buyar,ARIZONA FILMS
EN ATTENDANT LA MER,Fiction,2010,KHUDOJNAZAROV Bakhtiar,SILKROAD PRODUCTION
De sas en sas,Fiction,2015,BRAKNI Rachida,CAPRICCI PRODUCTION
Shut in,Fiction,2015,BLACKBURN Farren,EUROPACORP
Son corps,Fiction,2015,JACQUOT Benoit,ALFAMA FILMS PRODUCTION
Boxe,Fiction,2013,SERBAN Florin,MOVIE PARTNERS IN MOTION FILM
Tabou,Fiction,2013,GOMES Miguel,SHELLAC SUD
Fausse route,Fiction,2014,PASTOLL Abner,SUPERBE FILMS
Loin de son absence,Fiction,2014,YEDAYA Keren,BIZIBI
KRACH,Fiction,2009,GENESTAL Fabrice,CINE NOMINE
RIEN DE PERSONNEL,Fiction,2009,GOKALP Mathias,KARE PRODUCTIONS
SIMON WERNER A DISPARU?,Fiction,2009,GOBERT Fabrice,2 4 7 FILMS
A LA RECHERCHE DE SIMON,Fiction,2011,KRUGER Jan,NEON PRODUCTIONS
PAUVRE RICHARD,Fiction,2011,CHIBANE Malik,ALHAMBRA FILMS
